Order_ID,Date,Client,Categorie,Produit,Quantite,Prix_Unitaire,Remise,Pays,Canal_Vente,Frais_Livraison,Satisfaction,Montant_Total
CMD05073,2024-08-20,Youssef El Amrani,Sport,Chaussures de sport,5,1560.62,0.1,Suisse,App,5.27,1,7022.79
CMD05074,2024-01-27,Nina Müller,Maison,Lampadaire,1,1174.02,0.1,Italie,Web,8.87,3,1056.618
CMD05075,2024-01-08,Paolo Bianchi,Beauté,Crème visage,1,1709.11,0.25,Suisse,Magasin,1.19,4,1281.8325
CMD05076,2024-05-24,Lucie Martin,Mode,Chaussures,1,1652.0,0.0,Allemagne,Magasin,4.53,2,1652.0
CMD05077,2024-05-07,Nina Müller,Jouets,Jeu de société,1,79.97,0.25,Maroc,Magasin,0.79,5,59.9775
CMD05078,2024-05-15,Léa Durand,Mode,Sac à main,5,711.28,0.1,Suisse,Web,8.12,1,3200.7599999999998
CMD05079,2024-03-19,Carlos Gomez,Sport,Ballon,5,453.29,0.05,Maroc,App,2.09,1,2153.1275
CMD05080,2024-11-03,Emma Rossi,Électronique,Ordinateur portable,2,1786.57,0.3,Espagne,Magasin,2.86,1,2501.198
CMD05081,2024-07-16,Sarah Moreau,Mode,Montre,1,546.31,0.25,Maroc,Web,5.3,5,409.73249999999996
CMD05082,2024-11-11,Sarah Moreau,Jouets,Lego,5,1567.42,0.05,Espagne,Magasin,13.71,5,7445.245
CMD05083,2024-10-17,Paolo Bianchi,Jouets,Peluche,4,1110.94,0.05,Belgique,Web,14.35,1,4221.572
CMD05084,2024-06-17,Sarah Moreau,Mode,Chaussures,2,221.53,0.3,Allemagne,Magasin,5.85,2,310.142
CMD05085,2024-11-21,Léa Durand,Jouets,Peluche,4,1044.02,0.0,Allemagne,App,2.03,4,4176.08
CMD05086,2024-04-03,Léa Durand,Jouets,Lego,2,1966.42,0.25,Italie,App,12.8,5,2949.63
CMD05087,2024-05-10,Jean Dupont,Mode,Veste,4,721.86,0.0,Italie,Magasin,0.87,3,2887.44
CMD05088,2024-04-30,Léa Durand,Jouets,Jeu de société,1,465.59,0.2,Suisse,Magasin,0.09,3,372.472
CMD05089,2024-08-07,Paolo Bianchi,Électronique,TV 4K,1,267.87,0.0,France,App,0.66,3,267.87
CMD05090,2024-09-24,Ali Benali,Électronique,Casque audio,1,1645.59,0.15,Espagne,App,14.53,4,1398.7514999999999
CMD05091,2024-01-16,Sarah Moreau,Jouets,Jeu de société,3,1306.25,0.15,Maroc,App,1.43,3,3330.9375
CMD05092,2024-02-27,Lucie Martin,Maison,Ventilateur,3,1142.24,0.05,Espagne,App,5.35,5,3255.384
CMD05093,2024-03-29,Youssef El Amrani,Électronique,Smartphone,2,961.47,0.15,France,Magasin,13.39,1,1634.499
CMD05094,2024-06-19,Youssef El Amrani,Jouets,Puzzle,1,751.9,0.25,Allemagne,App,3.55,2,563.925
CMD05095,2024-01-26,Sarah Moreau,Sport,Tapis de course,1,1102.67,0.1,Belgique,Magasin,2.01,4,992.4030000000001
CMD05096,2024-11-09,Lucie Martin,Sport,Tapis de course,5,1759.81,0.25,Belgique,Magasin,6.93,4,6599.287499999999
CMD05097,2024-02-25,Jean Dupont,Beauté,Crème visage,4,1748.22,0.3,Allemagne,App,0.34,3,4895.016
CMD05098,2024-09-12,Carlos Gomez,Mode,Chaussures,1,1121.84,0.0,Allemagne,Magasin,8.35,5,1121.84
CMD05099,2024-01-30,Paolo Bianchi,Mode,Chaussures,1,1690.63,0.3,Italie,App,4.02,2,1183.441
CMD05100,2024-08-15,Lucie Martin,Beauté,Shampoing,2,895.85,0.3,Maroc,Web,1.1,1,1254.19
CMD05101,2024-04-04,Lucie Martin,Mode,Veste,5,1598.05,0.0,France,App,14.56,4,7990.25
CMD05102,2024-09-23,Emma Rossi,Jouets,Voiture téléguidée,2,86.02,0.2,Belgique,Web,3.12,4,137.632
CMD05103,2024-04-27,Sarah Moreau,Électronique,Smartphone,5,1777.52,0.2,France,Magasin,5.65,1,7110.080000000001
CMD05104,2024-03-29,Léa Durand,Mode,Veste,4,1338.38,0.05,Maroc,App,11.36,3,5085.844
CMD05105,2024-08-24,Jean Dupont,Jouets,Lego,4,913.16,0.1,Allemagne,App,8.74,2,3287.3759999999997
CMD05106,2024-04-14,Carlos Gomez,Maison,Lampadaire,4,464.03,0.3,Allemagne,Web,2.33,4,1299.2839999999999
CMD05107,2024-09-03,Jean Dupont,Sport,Chaussures de sport,2,30.32,0.15,Allemagne,Magasin,12.55,2,51.544
CMD05108,2024-04-29,Lucie Martin,Beauté,Rouge à lèvres,4,139.87,0.25,France,Web,4.12,4,419.61
CMD05109,2024-09-29,Sarah Moreau,Sport,Ballon,4,1153.26,0.3,France,App,7.21,2,3229.1279999999997
CMD05110,2024-11-28,Sarah Moreau,Jouets,Jeu de société,5,1458.16,0.2,Espagne,Magasin,12.2,2,5832.64
CMD05111,2024-12-22,Paolo Bianchi,Jouets,Puzzle,3,437.76,0.25,Allemagne,Magasin,2.84,4,984.96
CMD05112,2024-01-26,Lucie Martin,Jouets,Lego,3,1847.32,0.1,France,Magasin,14.28,2,4987.764
CMD05113,2024-08-07,Ali Benali,Maison,Mixeur,1,1212.34,0.15,Maroc,Web,11.83,1,1030.4889999999998
CMD05114,2024-02-01,Emma Rossi,Mode,Jean,5,825.76,0.0,Allemagne,Web,5.07,2,4128.8
CMD05115,2024-07-22,Emma Rossi,Mode,Jean,1,695.78,0.05,Suisse,Magasin,10.06,5,660.991
CMD05116,2024-02-09,Carlos Gomez,Sport,Vélo,1,285.14,0.05,Suisse,Magasin,13.31,3,270.883
CMD05117,2024-02-11,Paolo Bianchi,Beauté,Crème visage,2,1581.29,0.2,Belgique,Magasin,9.87,1,2530.0640000000003
CMD05118,2024-11-13,Lucie Martin,Mode,Sac à main,3,895.95,0.2,Espagne,Magasin,4.96,5,2150.28
CMD05119,2024-08-10,Ali Benali,Beauté,Rouge à lèvres,2,1079.75,0.1,France,App,11.77,2,1943.55
CMD05120,2024-11-13,Paolo Bianchi,Beauté,Sérum,3,1118.58,0.05,Suisse,Magasin,1.76,1,3187.9529999999995
CMD05121,2024-10-30,Carlos Gomez,Maison,Ventilateur,4,644.41,0.05,Belgique,Web,1.08,4,2448.758
CMD05122,2024-07-03,Paolo Bianchi,Sport,Raquette,4,310.73,0.15,France,App,9.56,2,1056.482
CMD05123,2024-09-09,Jean Dupont,Sport,Ballon,3,566.15,0.2,Suisse,App,4.17,5,1358.76
CMD05124,2024-04-06,Nina Müller,Mode,Sac à main,3,1878.39,0.25,Allemagne,Web,7.69,5,4226.3775000000005
CMD05125,2024-09-04,Jean Dupont,Beauté,Rouge à lèvres,4,1485.98,0.15,France,Magasin,6.69,5,5052.332
CMD05126,2024-03-14,Léa Durand,Beauté,Shampoing,1,783.34,0.1,France,App,6.29,2,705.0060000000001
CMD05127,2024-09-08,Carlos Gomez,Mode,Sac à main,5,1707.82,0.2,Italie,Web,3.04,3,6831.280000000001
CMD05128,2024-10-29,Paolo Bianchi,Électronique,TV 4K,4,1971.46,0.3,France,Magasin,0.32,4,5520.088
CMD05129,2024-10-05,Léa Durand,Mode,Sac à main,2,690.13,0.15,Italie,App,11.32,1,1173.221
CMD05130,2024-04-26,Léa Durand,Jouets,Voiture téléguidée,2,1171.89,0.1,Maroc,Web,7.29,3,2109.402
CMD05131,2024-03-07,Youssef El Amrani,Sport,Chaussures de sport,3,110.79,0.05,Allemagne,Web,13.35,5,315.75149999999996
CMD05132,2024-02-24,Léa Durand,Électronique,Smartphone,4,918.0,0.1,Maroc,Magasin,7.45,1,3304.8
CMD05133,2024-11-09,Ali Benali,Beauté,Sérum,1,627.3,0.3,Belgique,Web,9.68,4,439.10999999999996
CMD05134,2024-09-19,Jean Dupont,Sport,Tapis de course,4,1376.15,0.0,Espagne,Web,13.43,2,5504.6
CMD05135,2024-09-14,Léa Durand,Mode,Sac à main,5,228.48,0.1,Maroc,App,9.46,2,1028.1599999999999
CMD05136,2024-09-16,Jean Dupont,Mode,Veste,1,1978.68,0.0,Belgique,App,0.79,1,1978.68
CMD05137,2024-02-06,Paolo Bianchi,Jouets,Jeu de société,3,355.86,0.3,Italie,App,5.66,2,747.3059999999999
CMD05138,2024-08-14,Youssef El Amrani,Jouets,Lego,5,1138.88,0.2,France,App,13.11,5,4555.52
CMD05139,2024-11-01,Nina Müller,Mode,Chaussures,4,1549.19,0.05,Allemagne,App,6.14,2,5886.922
CMD05140,2024-05-21,Ali Benali,Sport,Vélo,4,1334.78,0.3,Maroc,App,14.19,4,3737.3839999999996
CMD05141,2024-09-30,Nina Müller,Maison,Lampadaire,1,1205.28,0.25,France,Magasin,3.67,1,903.96
CMD05142,2024-06-12,Carlos Gomez,Électronique,Ordinateur portable,4,727.96,0.3,Espagne,Magasin,5.73,4,2038.288
CMD05143,2024-04-08,Paolo Bianchi,Beauté,Parfum,3,1064.05,0.2,Italie,Magasin,3.3,2,2553.72
CMD05144,2024-12-08,Léa Durand,Mode,Veste,5,1339.61,0.2,Italie,Web,7.93,3,5358.44
CMD05145,2024-02-27,Paolo Bianchi,Sport,Vélo,4,1081.71,0.2,Italie,App,3.26,5,3461.472
CMD05146,2024-11-24,Nina Müller,Jouets,Peluche,3,907.57,0.3,Allemagne,App,6.21,2,1905.897
CMD05147,2024-10-10,Nina Müller,Sport,Tapis de course,5,1914.47,0.0,Allemagne,Magasin,10.78,3,9572.35
CMD05148,2024-07-15,Jean Dupont,Mode,Sac à main,1,323.97,0.05,Belgique,Magasin,0.38,1,307.7715
CMD05149,2024-07-24,Youssef El Amrani,Mode,Chaussures,4,1270.19,0.2,France,Web,6.09,2,4064.608
CMD05150,2024-12-27,Youssef El Amrani,Jouets,Voiture téléguidée,3,361.96,0.3,Espagne,App,4.61,4,760.1159999999999
CMD05151,2024-04-20,Lucie Martin,Maison,Mixeur,4,1688.81,0.3,Maroc,Magasin,10.88,4,4728.668
CMD05152,2024-10-23,Ali Benali,Électronique,Casque audio,5,1056.92,0.25,Belgique,App,5.14,1,3963.4500000000003
CMD05153,2024-08-21,Youssef El Amrani,Beauté,Parfum,1,257.24,0.3,Suisse,App,4.05,1,180.06799999999998
CMD05154,2024-05-04,Nina Müller,Électronique,Smartphone,4,58.2,0.15,Suisse,Magasin,3.12,2,197.88
CMD05155,2024-01-01,Lucie Martin,Électronique,Casque audio,1,1449.84,0.3,Maroc,Magasin,3.29,1,1014.8879999999999
CMD05156,2024-09-17,Nina Müller,Mode,Montre,3,705.45,0.25,Belgique,Magasin,5.04,4,1587.2625000000003
CMD05157,2024-12-08,Jean Dupont,Sport,Tapis de course,4,1162.24,0.3,Italie,App,3.78,4,3254.272
CMD05158,2024-03-06,Paolo Bianchi,Sport,Tapis de course,2,1297.6,0.0,France,Magasin,4.82,2,2595.2
CMD05159,2024-01-16,Lucie Martin,Maison,Aspirateur,5,1506.25,0.3,France,Magasin,4.61,4,5271.875
CMD05160,2024-03-27,Sarah Moreau,Mode,Jean,5,385.3,0.15,Italie,App,11.52,2,1637.5249999999999
CMD05161,2024-04-09,Lucie Martin,Sport,Ballon,5,911.13,0.1,Suisse,Web,6.38,1,4100.085
CMD05162,2024-09-25,Youssef El Amrani,Électronique,Smartphone,3,1246.18,0.3,Belgique,Magasin,9.36,4,2616.9779999999996
CMD05163,2024-11-05,Nina Müller,Jouets,Peluche,2,1562.65,0.15,Suisse,Magasin,2.52,5,2656.505
CMD05164,2024-10-11,Paolo Bianchi,Beauté,Parfum,2,492.33,0.05,Allemagne,App,0.96,4,935.4269999999999
CMD05165,2024-06-13,Emma Rossi,Beauté,Parfum,4,728.46,0.15,France,Magasin,14.44,5,2476.764
CMD05166,2024-01-09,Youssef El Amrani,Jouets,Voiture téléguidée,1,1856.62,0.15,Italie,Web,14.21,4,1578.127
CMD05167,2024-01-22,Jean Dupont,Électronique,TV 4K,4,593.06,0.0,Espagne,Magasin,5.3,4,2372.24
CMD05168,2024-02-02,Ali Benali,Électronique,Casque audio,3,76.01,0.0,Allemagne,App,2.84,5,228.03000000000003
CMD05169,2024-04-21,Paolo Bianchi,Mode,Sac à main,5,628.63,0.05,France,App,3.17,1,2985.9925
CMD05170,2024-09-14,Carlos Gomez,Sport,Raquette,2,945.54,0.25,Suisse,Magasin,5.29,4,1418.31
CMD05171,2024-04-05,Ali Benali,Mode,Sac à main,3,1706.04,0.25,Espagne,App,8.29,3,3838.59
CMD05172,2024-05-29,Paolo Bianchi,Beauté,Crème visage,5,565.76,0.2,France,Web,4.24,1,2263.0400000000004
CMD05173,2024-02-02,Léa Durand,Sport,Chaussures de sport,5,1041.69,0.05,Belgique,Web,6.12,2,4948.0275
CMD05174,2024-11-23,Jean Dupont,Mode,Jean,5,794.4,0.0,Allemagne,App,3.86,5,3972.0
CMD05175,2024-06-23,Jean Dupont,Sport,Chaussures de sport,4,1363.11,0.15,Allemagne,App,9.97,4,4634.574
CMD05176,2024-04-28,Ali Benali,Maison,Ventilateur,1,1700.26,0.0,Maroc,App,1.85,3,1700.26
CMD05177,2024-11-11,Nina Müller,Électronique,Casque audio,3,1235.31,0.2,Suisse,Web,9.36,5,2964.744
CMD05178,2024-09-23,Léa Durand,Sport,Raquette,1,1812.59,0.05,France,Web,10.59,2,1721.9605
CMD05179,2024-12-14,Carlos Gomez,Beauté,Sérum,3,1484.16,0.3,Maroc,App,1.9,1,3116.7360000000003
CMD05180,2024-02-13,Paolo Bianchi,Sport,Chaussures de sport,2,148.71,0.1,Italie,Web,2.15,2,267.678
CMD05181,2024-03-03,Ali Benali,Jouets,Puzzle,5,191.22,0.15,France,Web,0.71,5,812.685
CMD05182,2024-03-28,Léa Durand,Maison,Lampadaire,2,175.66,0.25,Belgique,App,0.63,3,263.49
CMD05183,2024-02-18,Carlos Gomez,Beauté,Crème visage,4,1879.03,0.3,France,App,13.5,3,5261.284
CMD05184,2024-05-18,Léa Durand,Beauté,Sérum,3,1429.18,0.2,France,Magasin,10.05,3,3430.032
CMD05185,2024-02-16,Youssef El Amrani,Maison,Ventilateur,1,766.38,0.1,Maroc,Magasin,10.24,5,689.742
CMD05186,2024-08-12,Lucie Martin,Sport,Chaussures de sport,3,1358.96,0.25,Maroc,Magasin,2.46,5,3057.66
CMD05187,2024-11-28,Carlos Gomez,Maison,Ventilateur,4,1352.39,0.0,Maroc,App,1.23,3,5409.56
CMD05188,2024-12-22,Paolo Bianchi,Électronique,Ordinateur portable,3,1518.09,0.15,Belgique,Web,3.31,1,3871.1294999999996
CMD05189,2024-10-10,Léa Durand,Électronique,Smartphone,1,1479.66,0.1,Maroc,Web,11.35,4,1331.6940000000002
CMD05190,2024-06-07,Jean Dupont,Beauté,Parfum,2,1293.0,0.25,Belgique,Magasin,2.54,1,1939.5
CMD05191,2024-10-17,Emma Rossi,Beauté,Shampoing,4,1185.08,0.0,France,Web,14.79,4,4740.32
CMD05192,2024-01-05,Emma Rossi,Beauté,Rouge à lèvres,4,1391.65,0.2,France,App,10.47,5,4453.280000000001
CMD05193,2024-10-19,Emma Rossi,Maison,Mixeur,3,1763.62,0.2,Suisse,Magasin,8.43,5,4232.688
CMD05194,2024-02-27,Nina Müller,Maison,Aspirateur,3,972.75,0.1,France,Magasin,14.94,4,2626.425
CMD05195,2024-04-12,Jean Dupont,Beauté,Sérum,3,665.57,0.05,Italie,App,8.77,5,1896.8745
CMD05196,2024-12-05,Lucie Martin,Sport,Raquette,3,1310.41,0.25,France,Magasin,9.6,2,2948.4225000000006
CMD05197,2024-03-14,Youssef El Amrani,Maison,Mixeur,1,349.46,0.05,France,App,10.61,2,331.98699999999997
CMD05198,2024-11-22,Léa Durand,Beauté,Sérum,1,1046.14,0.15,Maroc,Magasin,6.4,5,889.219
CMD05199,2024-10-01,Ali Benali,Beauté,Crème visage,2,285.99,0.05,Maroc,App,12.26,3,543.381
CMD05200,2024-12-17,Paolo Bianchi,Mode,Sac à main,5,427.61,0.0,Espagne,App,3.61,2,2138.05
CMD05201,2024-03-01,Ali Benali,Électronique,Ordinateur portable,5,509.84,0.1,Espagne,App,14.16,4,2294.2799999999997
CMD05202,2024-04-08,Jean Dupont,Sport,Tapis de course,1,89.45,0.2,Italie,Magasin,5.23,2,71.56
CMD05203,2024-11-21,Youssef El Amrani,Jouets,Puzzle,2,62.35,0.0,Espagne,App,6.63,1,124.7
CMD05204,2024-05-28,Ali Benali,Maison,Machine à café,5,1892.85,0.2,Italie,App,3.84,4,7571.400000000001
CMD05205,2024-10-28,Jean Dupont,Mode,Jean,2,948.34,0.05,France,Magasin,5.61,3,1801.846
CMD05206,2024-10-18,Lucie Martin,Mode,Jean,4,473.66,0.1,Allemagne,App,14.76,3,1705.1760000000002
CMD05207,2024-05-13,Sarah Moreau,Électronique,Tablette,4,1395.41,0.05,Suisse,Web,6.08,3,5302.558
CMD05208,2024-09-21,Ali Benali,Électronique,Tablette,5,80.61,0.3,Maroc,App,8.33,3,282.135
CMD05209,2024-01-18,Emma Rossi,Mode,Chaussures,3,1986.0,0.2,Espagne,Magasin,2.68,4,4766.400000000001
CMD05210,2024-08-28,Sarah Moreau,Maison,Aspirateur,5,1522.33,0.15,Belgique,Web,9.12,3,6469.902499999999
CMD05211,2024-08-13,Sarah Moreau,Sport,Chaussures de sport,1,1134.77,0.0,Belgique,Web,2.22,2,1134.77
CMD05212,2024-06-07,Emma Rossi,Sport,Chaussures de sport,4,1353.39,0.05,France,Magasin,12.07,1,5142.8820000000005
CMD05213,2024-08-07,Nina Müller,Sport,Chaussures de sport,4,629.2,0.2,France,Web,2.97,5,2013.4400000000003
CMD05214,2024-07-11,Nina Müller,Mode,Montre,4,435.81,0.1,Belgique,Magasin,3.36,1,1568.916
CMD05215,2024-07-22,Ali Benali,Mode,Sac à main,3,255.48,0.1,Suisse,Web,6.78,5,689.7959999999999
CMD05216,2024-01-25,Youssef El Amrani,Jouets,Lego,3,862.51,0.2,Espagne,Web,0.18,4,2070.024
CMD05217,2024-03-21,Lucie Martin,Électronique,Ordinateur portable,1,558.41,0.1,Maroc,App,2.17,2,502.56899999999996
CMD05218,2024-09-17,Nina Müller,Sport,Raquette,4,847.44,0.3,Espagne,Magasin,4.11,1,2372.832
CMD05219,2024-09-08,Ali Benali,Beauté,Crème visage,1,134.69,0.1,Maroc,Web,0.69,2,121.221
CMD05220,2024-05-05,Ali Benali,Jouets,Jeu de société,3,379.01,0.0,Belgique,Web,6.69,2,1137.03
CMD05221,2024-09-03,Paolo Bianchi,Maison,Lampadaire,4,579.18,0.25,Allemagne,Web,3.1,2,1737.54
CMD05222,2024-04-04,Youssef El Amrani,Maison,Mixeur,1,1787.37,0.0,Espagne,Web,3.99,5,1787.37
CMD05223,2024-01-04,Ali Benali,Sport,Chaussures de sport,3,1215.68,0.1,Espagne,Magasin,12.92,4,3282.3360000000002
CMD05224,2024-03-22,Léa Durand,Mode,Jean,2,1284.74,0.2,Italie,App,9.56,3,2055.5840000000003
CMD05225,2024-04-02,Ali Benali,Beauté,Sérum,1,1274.92,0.1,Italie,Magasin,9.82,3,1147.428
CMD05226,2024-01-06,Carlos Gomez,Beauté,Shampoing,2,558.72,0.2,Italie,Web,13.79,2,893.9520000000001
CMD05227,2024-05-17,Sarah Moreau,Mode,Jean,5,511.59,0.3,France,Magasin,4.56,5,1790.5649999999998
CMD05228,2024-12-21,Paolo Bianchi,Sport,Raquette,1,714.23,0.3,Suisse,Magasin,6.7,3,499.96099999999996
CMD05229,2024-07-16,Carlos Gomez,Maison,Machine à café,1,1562.26,0.15,Allemagne,App,11.98,3,1327.921
CMD05230,2024-05-25,Ali Benali,Beauté,Shampoing,1,1287.91,0.0,Suisse,Magasin,5.52,4,1287.91
CMD05231,2024-12-08,Ali Benali,Jouets,Jeu de société,3,1310.72,0.15,Suisse,Magasin,12.26,5,3342.336
CMD05232,2024-08-13,Léa Durand,Électronique,Ordinateur portable,2,1971.25,0.05,Belgique,App,0.98,1,3745.375
CMD05233,2024-06-20,Ali Benali,Sport,Raquette,4,1959.58,0.05,Maroc,App,1.78,2,7446.4039999999995
CMD05234,2024-11-02,Nina Müller,Mode,Veste,5,44.79,0.0,Italie,Web,4.73,5,223.95
CMD05235,2024-06-20,Emma Rossi,Maison,Aspirateur,3,1331.72,0.15,Espagne,Magasin,6.74,5,3395.886
CMD05236,2024-08-06,Jean Dupont,Sport,Tapis de course,5,116.73,0.1,Maroc,Web,1.77,5,525.285
CMD05237,2024-10-23,Sarah Moreau,Sport,Raquette,1,1457.09,0.1,France,App,13.81,3,1311.3809999999999
CMD05238,2024-05-28,Ali Benali,Beauté,Shampoing,1,181.15,0.3,Suisse,Magasin,3.87,3,126.80499999999999
CMD05239,2024-09-08,Sarah Moreau,Maison,Aspirateur,2,47.89,0.3,Espagne,App,7.11,3,67.04599999999999
CMD05240,2024-05-29,Nina Müller,Électronique,TV 4K,4,401.64,0.25,Suisse,App,12.51,2,1204.92
CMD05241,2024-12-18,Emma Rossi,Maison,Aspirateur,4,774.72,0.2,Espagne,App,2.2,1,2479.1040000000003
CMD05242,2024-01-31,Youssef El Amrani,Maison,Machine à café,3,809.83,0.25,Suisse,Magasin,7.65,5,1822.1175000000003
CMD05243,2024-09-19,Carlos Gomez,Électronique,TV 4K,4,1894.31,0.1,Suisse,Magasin,14.73,3,6819.516
CMD05244,2024-01-07,Sarah Moreau,Mode,Chaussures,4,68.98,0.2,Suisse,App,1.27,4,220.73600000000002
CMD05245,2024-03-27,Emma Rossi,Sport,Chaussures de sport,5,1006.65,0.15,Suisse,Web,0.39,5,4278.2625
CMD05246,2024-08-21,Jean Dupont,Maison,Mixeur,4,1707.3,0.05,Italie,Magasin,11.25,3,6487.74
CMD05247,2024-10-20,Carlos Gomez,Jouets,Puzzle,3,1022.45,0.2,France,Magasin,10.06,2,2453.8800000000006
CMD05248,2024-04-24,Nina Müller,Maison,Mixeur,1,1040.83,0.15,Espagne,Web,4.67,5,884.7054999999999
CMD05249,2024-04-25,Jean Dupont,Électronique,TV 4K,2,600.77,0.05,Allemagne,Web,14.14,5,1141.463
CMD05250,2024-08-08,Paolo Bianchi,Électronique,TV 4K,1,1012.8,0.05,Suisse,App,7.39,4,962.16
CMD05251,2024-02-06,Sarah Moreau,Sport,Chaussures de sport,3,574.05,0.3,Belgique,Magasin,7.31,4,1205.5049999999999
CMD05252,2024-02-15,Ali Benali,Maison,Mixeur,3,1409.44,0.2,France,Magasin,14.86,5,3382.656
CMD05253,2024-07-21,Léa Durand,Sport,Raquette,2,582.02,0.3,Maroc,Web,2.28,3,814.828
CMD05254,2024-09-12,Léa Durand,Jouets,Lego,4,553.59,0.05,Allemagne,Magasin,5.6,2,2103.642
CMD05255,2024-07-06,Léa Durand,Électronique,Smartphone,5,1001.72,0.3,Italie,Web,14.64,3,3506.02
CMD05256,2024-01-13,Lucie Martin,Sport,Vélo,3,1392.1,0.3,Suisse,Magasin,7.78,3,2923.4099999999994
CMD05257,2024-11-18,Ali Benali,Beauté,Crème visage,3,1444.72,0.2,Allemagne,Magasin,12.04,5,3467.328
CMD05258,2024-03-25,Léa Durand,Électronique,TV 4K,2,1228.78,0.2,Maroc,App,3.49,3,1966.048
CMD05259,2024-02-29,Paolo Bianchi,Sport,Chaussures de sport,1,707.31,0.05,Belgique,Web,13.8,2,671.9445
CMD05260,2024-03-03,Youssef El Amrani,Maison,Ventilateur,3,1790.04,0.2,Espagne,Web,11.48,4,4296.0960000000005
CMD05261,2024-06-24,Jean Dupont,Mode,Chaussures,4,14.44,0.05,Espagne,Magasin,14.89,3,54.87199999999999
CMD05262,2024-09-17,Lucie Martin,Beauté,Rouge à lèvres,1,1069.43,0.2,Allemagne,App,2.52,3,855.5440000000001
CMD05263,2024-11-19,Ali Benali,Mode,Sac à main,2,942.95,0.1,Maroc,App,4.97,5,1697.3100000000002
CMD05264,2024-04-12,Emma Rossi,Maison,Aspirateur,3,622.99,0.15,Belgique,Web,0.12,3,1588.6245
CMD05265,2024-08-13,Léa Durand,Mode,Montre,2,1567.79,0.2,Italie,Magasin,13.46,1,2508.464
CMD05266,2024-12-29,Emma Rossi,Sport,Vélo,4,436.02,0.0,Espagne,Web,1.45,3,1744.08
CMD05267,2024-02-07,Youssef El Amrani,Jouets,Peluche,4,13.33,0.25,Italie,App,13.43,2,39.99
CMD05268,2024-05-06,Nina Müller,Électronique,Ordinateur portable,2,1840.67,0.05,Belgique,Magasin,13.25,5,3497.273
CMD05269,2024-06-30,Jean Dupont,Mode,Veste,3,625.42,0.05,Espagne,App,9.05,4,1782.4469999999997
CMD05270,2024-05-25,Léa Durand,Jouets,Puzzle,5,792.31,0.25,Espagne,Web,6.16,2,2971.1625
CMD05271,2024-02-05,Paolo Bianchi,Maison,Machine à café,2,416.76,0.2,Maroc,Magasin,8.49,4,666.816
CMD05272,2024-09-10,Jean Dupont,Maison,Mixeur,3,1762.72,0.0,Italie,App,0.42,2,5288.16
CMD05273,2024-10-15,Emma Rossi,Jouets,Peluche,5,1151.98,0.1,Maroc,App,10.43,1,5183.91
CMD05274,2024-03-17,Youssef El Amrani,Maison,Lampadaire,2,1896.1,0.0,Italie,Magasin,12.36,2,3792.2
CMD05275,2024-10-24,Paolo Bianchi,Jouets,Jeu de société,4,680.78,0.0,Belgique,Web,7.47,3,2723.12
CMD05276,2024-04-10,Sarah Moreau,Électronique,Ordinateur portable,5,689.37,0.3,Belgique,Magasin,7.58,5,2412.7949999999996
CMD05277,2024-08-27,Ali Benali,Mode,Jean,4,662.12,0.2,Suisse,Magasin,7.46,3,2118.784
CMD05278,2024-11-19,Lucie Martin,Beauté,Shampoing,1,1558.35,0.15,Belgique,App,2.21,5,1324.5974999999999
CMD05279,2024-09-12,Jean Dupont,Sport,Raquette,4,1377.56,0.0,Suisse,Magasin,11.19,2,5510.24
CMD05280,2024-08-09,Nina Müller,Électronique,TV 4K,2,1361.48,0.2,Allemagne,Web,10.65,2,2178.368
CMD05281,2024-07-12,Ali Benali,Maison,Aspirateur,4,1848.43,0.15,Allemagne,App,4.03,3,6284.662
CMD05282,2024-07-29,Nina Müller,Sport,Chaussures de sport,2,448.37,0.25,Italie,Web,14.64,1,672.5550000000001
CMD05283,2024-04-17,Paolo Bianchi,Sport,Chaussures de sport,3,1355.54,0.0,France,Magasin,8.16,1,4066.62
CMD05284,2024-08-30,Jean Dupont,Électronique,Casque audio,2,1814.32,0.0,Espagne,Web,6.72,2,3628.64
CMD05285,2024-12-23,Sarah Moreau,Jouets,Peluche,2,1125.13,0.1,Espagne,Web,8.02,4,2025.2340000000002
CMD05286,2024-01-25,Lucie Martin,Beauté,Rouge à lèvres,4,1535.25,0.05,Italie,Web,13.16,5,5833.95
CMD05287,2024-07-04,Youssef El Amrani,Jouets,Jeu de société,5,603.54,0.2,France,App,12.97,1,2414.16
CMD05288,2024-06-20,Ali Benali,Sport,Raquette,1,1628.35,0.3,Allemagne,App,8.02,4,1139.8449999999998
CMD05289,2024-07-07,Lucie Martin,Jouets,Voiture téléguidée,2,1703.99,0.1,Maroc,Magasin,9.8,5,3067.1820000000002
CMD05290,2024-06-11,Léa Durand,Électronique,Tablette,2,257.43,0.1,Allemagne,Magasin,12.53,1,463.374
CMD05291,2024-11-03,Jean Dupont,Sport,Vélo,5,1607.73,0.15,Maroc,App,13.1,4,6832.8525
CMD05292,2024-05-01,Youssef El Amrani,Mode,Sac à main,1,23.66,0.3,Maroc,Magasin,12.4,3,16.561999999999998
CMD05293,2024-05-12,Nina Müller,Beauté,Parfum,2,360.9,0.25,Suisse,Web,5.21,2,541.3499999999999
CMD05294,2024-07-22,Emma Rossi,Beauté,Rouge à lèvres,3,1774.0,0.3,Italie,Web,9.93,4,3725.3999999999996
